"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
11,432,1.45354633198865e-11,1.4015611936232e-10,5.30141288488329e-11,1.21895585613473e-10,4.82276565535261e-06,1.52157321098199e-10,4.2800009709265e-12,2.07375005753187e-10,2.89019842947882e-10,3.19775354164038e-09,9.99905083030812e-10,9.78073659935346e-11,1.08700561928294e-11,1.46596361409166e-11,1.82085648763772e-10,2.92100645590207e-10,9.36027446809708e-12,1.84009656379317e-10,5.25112106193767e-06,0,3.46063406605626e-11,9.02218462240123e-11,8.04179046938665e-12,7.64978708589729e-11,3.15799029743322e-08,4.86664757629698e-11,1.75255849111089e-11,0.999989826334802,1.6601926247007e-09,5.94321896098659e-08,1.92030990204851e-11,1.02182297640184e-12,7.70555585514508e-10,6.88699635472754e-11,1,0.0769230769230769
12,432,6.69744200670258e-12,3.75952150057335e-11,1.80345222949237e-11,3.66355975380769e-11,1.37619370306131e-08,3.90148388176842e-11,1.89313458863266e-12,6.58315754454016e-11,8.05298536466658e-11,1.66853497627428e-09,1.24661823120238e-09,2.8469377361194e-11,6.16247000477761e-12,3.41117226471771e-12,4.32833635813433e-11,7.59053258368231e-11,2.86495954915321e-12,5.75481393246794e-11,0.0699083703506062,0,9.71553790399404e-12,2.67183637218725e-11,8.44552497833358e-12,2.2748953005657e-11,1.48257630972577e-10,1.7847470149537e-11,1.1296275572423e-11,0.9300915384529,3.97798529596949e-08,3.2963915161925e-08,4.98347421233017e-12,4.79074406386095e-13,1.00557538096928e-09,1.56905052482091e-11,2,0.153846153846154
13,432,2.46874416282109e-15,1.31760516420695e-14,7.63736926526406e-15,1.27185765834907e-14,1.07878224257947e-11,1.33318818167101e-14,6.59269570714408e-16,2.47096496985626e-14,3.86260442252334e-14,2.93812352627888e-13,8.48619949332215e-13,1.31340433134982e-14,3.35299859789686e-15,6.66547180665562e-17,2.03949224989376e-14,3.60347160237621e-14,1.33295339123301e-15,2.94793311983887e-14,0.999999867051166,0,4.25463046709912e-15,1.17393619903687e-14,3.57678213427268e-15,8.82426124680056e-15,2.62442986651933e-14,4.00841782757098e-15,5.49769734103605e-16,1.32924987553454e-07,1.0578217834283e-11,3.22275535650389e-13,2.36505947317021e-15,6.14130174848262e-17,7.29889830986975e-13,7.21245748952916e-15,1,0.0769230769230769
14,432,3.50237177079345e-08,2.10990327508757e-07,1.08695800218871e-07,1.96451387321357e-07,0.000172968843378036,1.8763332200984e-07,8.93466400505795e-09,3.06207298571402e-07,4.88904282812426e-07,1.37818388946136e-06,2.54454121024384e-06,1.43824458096773e-07,2.02369738111793e-08,1.37048592355332e-08,2.28443877993847e-07,3.50597286672267e-07,1.248552417067e-08,2.81643034755161e-07,0.997975135193005,0,5.11703838810866e-08,1.42088535481883e-07,1.73674465884168e-08,1.30657728267573e-07,6.49229612552332e-05,1.30550971327308e-08,6.56457710997641e-08,0.00143170901216293,0.000344831400947645,2.00983747797515e-06,3.29961830238374e-08,1.36349571376192e-09,1.36238664123951e-06,8.95185765008615e-08,1,0.0769230769230769
15,432,1.36219965490541e-13,1.14747522547917e-12,4.26335644526726e-13,9.3389207430997e-13,1.60774720986741e-09,8.23917886335757e-13,1.83435894586029e-14,1.29250732666518e-12,1.84063385146544e-12,4.00313671964527e-11,4.71337877867153e-12,6.747742696772e-13,1.39318159963731e-13,4.98288290106275e-14,1.11144072156501e-12,1.95967624677654e-12,3.65135353573704e-14,1.34836598463537e-12,1.31977194514784e-09,0,2.31005162967896e-13,6.04071515437539e-13,8.57383235400096e-14,5.74132418222106e-13,1.38667728173857e-13,5.33207109681383e-13,2.90882750146603e-13,0.999999990640741,6.27147678773215e-09,9.5225913464031e-11,8.63979166230484e-14,1.24189601716491e-14,5.43704490207273e-12,3.59124458234471e-13,1,0.0769230769230769
16,432,2.10453200165523e-11,1.43009105675239e-10,5.71418950127912e-11,3.63182763421807e-11,6.89105508522817e-11,1.23694433013192e-10,6.49238183984742e-12,2.32072319985486e-10,2.52609187644126e-10,2.96319754326316e-09,3.26678067943983e-09,1.02924888068424e-10,1.67689256306532e-11,1.44621290780765e-11,2.02816142450259e-10,2.27589967888891e-10,1.09421744081573e-11,2.15989295292912e-10,0.329880436944425,0,3.42709679387124e-11,9.52753077251453e-11,1.10776783866696e-10,7.71320481464531e-11,2.16704678543846e-07,2.82296732571341e-11,2.82608285583656e-11,0.670117523021717,6.51644609459938e-07,1.16271312533515e-06,1.58473003734737e-11,1.18276079974439e-12,5.6841076242237e-10,4.92934709665536e-11,2,0.153846153846154
17,432,4.6433802427609e-11,3.33218903946413e-10,1.5287723797438e-10,1.84143509317094e-10,3.52642867911342e-08,3.24138360182183e-10,1.41816706193888e-11,4.8579134292877e-10,5.82334098660101e-10,7.61176634336338e-09,4.90987441177412e-09,2.13133922974387e-10,3.2341947465893e-11,1.56408959335435e-11,3.5487554249874e-10,5.75007174026491e-10,1.36902558167205e-11,5.20242892470507e-10,0.0147084352699557,0,7.77998498934391e-11,2.15302258389016e-10,1.76833998099502e-10,1.61863717551854e-10,2.95623253274939e-06,5.0268185566652e-11,8.33012228887461e-11,0.985288166368569,9.60776414726656e-09,3.77631343529664e-07,5.64329672784905e-11,1.76960426562897e-12,2.29762202290061e-09,1.34661443317672e-10,2,0.153846153846154
18,432,1.41493799178266e-13,1.29565088084236e-12,6.68744139668315e-13,4.2552601177041e-13,7.8982857546456e-12,1.02641858859863e-12,5.61412700205548e-14,2.49812232552326e-12,2.44772449558774e-12,5.54763914485324e-11,6.14538535243925e-12,9.98681793889403e-13,7.73707174486743e-14,1.4696163672875e-13,1.70206777307591e-12,2.27571511686384e-12,1.19765748190173e-13,1.47417318652332e-12,6.77511438823109e-09,0,3.20701402125432e-13,8.0915385848778e-13,1.16602143140548e-13,5.39646868392901e-13,7.59071196951122e-13,2.96405397633367e-13,3.00403843213802e-13,0.999999992378089,4.3834170892984e-12,2.32977605498556e-10,1.92080830885354e-13,4.5547781142194e-15,5.20600122989914e-10,6.22408884766377e-13,1,0.0769230769230769
19,432,1.47708751607687e-14,9.61264370507689e-14,4.48551508408545e-14,6.90687689081849e-14,4.66774195981524e-13,1.09786782157914e-13,4.83150293382336e-15,1.59056441920852e-13,2.066112663221e-13,5.9198187239417e-12,3.67553608518627e-13,7.63716553846517e-14,1.66404106831954e-14,3.08708629387511e-15,1.25577523942967e-13,2.18460983399382e-13,5.42328608305226e-15,1.90481132427736e-13,4.99274110682998e-12,0,2.81799370152877e-14,7.2743273049324e-14,3.39656077495819e-14,6.96053990200903e-14,9.52032857904043e-12,8.89218984645113e-14,2.18170935825362e-14,0.999999999726105,2.4881602598004e-10,1.73403769789342e-12,6.02783493050206e-15,6.0537778400091e-16,3.78664323808001e-13,3.58622200417355e-14,1,0.0769230769230769
20,432,3.53102419668061e-09,2.76608934871416e-08,1.02623897441861e-08,2.47018997788365e-08,7.91347404854463e-05,2.41026770537883e-08,1.07615550058231e-09,3.56874443209507e-08,4.73427540357503e-08,3.11761961213871e-07,5.46418390307418e-08,1.64941570532173e-08,3.19437631411043e-09,1.33471271715253e-09,2.75203330238434e-08,3.93592916445947e-08,1.18106788522254e-09,4.11707518927179e-08,4.7618578788445e-08,0,5.69083410578351e-09,1.59512468935651e-08,9.99440023126366e-09,1.33868181458683e-08,2.81141542851644e-06,3.28300835909163e-09,1.59845082241184e-08,0.999689337284244,6.10514146655067e-06,0.000221528783667984,5.46960507052864e-09,2.90086057970455e-10,2.81000599946579e-07,1.29412928030738e-08,1,0.0769230769230769
21,432,3.68935697779167e-17,3.21622777031608e-16,1.20362695207589e-16,9.01452867807225e-17,2.74189639759074e-16,2.38421703556656e-16,7.37970298368977e-18,3.49011380505524e-16,5.56773790632803e-16,1.55814233642798e-14,2.40200547709693e-14,2.28059559821917e-16,3.0845476658823e-17,2.12996886286061e-17,2.77396183467988e-16,6.18410682829002e-16,2.62821823370954e-17,4.2926310173778e-16,0.916106557415387,0,7.23157755376763e-17,1.80266710214231e-16,1.06210476485607e-17,1.72242056865772e-16,8.56361464647655e-15,1.55891105404831e-16,2.88996597289811e-17,0.0838934425844848,1.92789917737002e-15,7.34658940463307e-14,5.52194991920808e-17,3.45785749157332e-18,1.6713697058153e-16,9.36272034679034e-17,2,0.153846153846154
22,432,7.65708021068844e-17,5.04803401655132e-16,2.40682373818829e-16,4.32971919341694e-16,1.94532015683182e-12,4.09445160518852e-16,1.30625090893586e-17,6.88379271061311e-16,1.07198507999852e-15,2.97980607699978e-14,1.34464061212372e-14,3.82058639124e-16,6.04411384094205e-17,1.8793640793968e-17,6.24368786753909e-16,9.30339711518103e-16,6.36417297991519e-17,7.21064791780778e-16,2.43581307746948e-06,0,1.2464048875465e-16,3.49418348520639e-16,1.38555480377251e-16,2.7604623346216e-16,1.4714325067622e-12,1.61649535027087e-16,8.5303732965652e-18,0.999997564183341,5.54927216228842e-14,3.78619586498734e-14,6.63670924216347e-17,3.03177033087397e-18,2.04823946397668e-14,2.61728949259538e-16,1,0.0769230769230769
23,432,1.14485312051752e-16,6.10422107338849e-16,3.46434036869506e-16,1.67934543799715e-16,3.5414122993054e-16,7.73673269160332e-16,3.18800463728392e-17,9.77228567438465e-16,1.23106572456864e-15,3.2970801087343e-14,7.42007718299949e-15,4.09265779040208e-16,3.63209361750051e-17,8.1339016429067e-17,8.84041756670487e-16,1.04901160268604e-15,6.96812695431358e-17,9.56156091990048e-16,3.64608561765693e-09,0,1.64936222065955e-16,4.61636362836281e-16,3.30213439455897e-17,4.11404679729711e-16,1.02812374075364e-13,9.11468126205211e-17,3.45178126621187e-17,0.999999996353502,2.56387964452756e-13,3.44129078972678e-15,6.59758413257257e-17,9.90966184356027e-19,4.02249824202238e-16,2.14937578461804e-16,1,0.0769230769230769
24,432,2.89399758353631e-09,2.06422238338345e-08,7.6898966370268e-09,8.36219426307923e-09,2.95741551651574e-07,1.43094402142398e-08,5.32037830506705e-10,2.38792735600693e-08,3.6972727960576e-08,2.78961253567182e-07,3.12175518015831e-07,1.25015209702561e-08,3.79340962601241e-09,2.72997879227244e-09,2.13121008328367e-08,3.20842837918966e-08,1.78420700114795e-09,2.76769925416666e-08,0.85914447715479,0,4.48312850701416e-09,1.26316490679784e-08,5.83021934272994e-09,8.80157729927377e-09,9.13496457277148e-06,7.30509015905821e-09,3.78659968017457e-09,0.140840755890053,4.82076450066907e-08,4.1516616785931e-06,3.26993276335091e-09,8.50247643530711e-12,2.74386882217718e-07,7.57507033809771e-09,2,0.153846153846154
25,432,1.21614570111785e-10,7.20856201426763e-10,3.98054376585573e-10,3.82708723076743e-10,9.60035386536846e-09,5.92087578537916e-10,3.26730464326508e-11,1.14288486818455e-09,1.51227429967473e-09,1.43089117994942e-08,1.33855659902247e-08,6.0388598835808e-10,1.08459999763748e-10,2.61371463518618e-11,7.69799229457345e-10,1.32444916352937e-09,9.2141956768143e-11,1.01635063526746e-09,0.239763801341393,0,1.98050800410047e-10,5.24515311404267e-10,1.0037216880888e-10,4.22929892080369e-10,1.1808324699012e-10,8.35332673535901e-11,2.22667650144118e-11,0.760235612580696,4.41128780880859e-07,8.61002338101459e-08,6.99815048104197e-11,6.18667095872758e-12,1.07272818339727e-08,4.36485306497524e-10,2,0.153846153846154
26,432,1.50876922529209e-16,1.11364487704961e-15,4.95478326694233e-16,1.299364700466e-15,2.34298324606992e-11,9.74034982339615e-16,3.51621361613642e-17,1.73313561718301e-15,2.07018521476701e-15,4.59722389095199e-14,3.34750616372024e-14,7.51936481433372e-16,1.14784673269591e-16,6.11376301645694e-17,9.50754750454241e-16,1.5249438552173e-15,8.66357809754825e-17,1.55840594353361e-15,0.00024861723941858,0,2.57008026337757e-16,6.72639942211785e-16,2.35380819980926e-16,6.02869364724086e-16,8.59352904894623e-15,4.72129597720536e-17,6.23391163815444e-17,0.999751382736988,2.3623973430854e-14,3.38257222141324e-14,1.84541109389749e-16,2.35488936369643e-18,2.81209591083397e-15,5.23238261250413e-16,1,0.0769230769230769
27,432,1.22537259055276e-07,9.1277138363328e-07,3.12149751567841e-07,1.48198191715805e-06,0.758143729805167,6.97550935050304e-07,3.68233868437844e-08,1.19139467095792e-06,1.54913871661165e-06,6.3717643765787e-06,3.60629339117363e-06,5.05524186978515e-07,6.04933356544326e-08,6.71594128519653e-08,1.07192258232267e-06,1.62488750426298e-06,4.46516478454337e-08,1.03014219457217e-06,0.00143773690234184,0,1.80636188559099e-07,5.23049253106354e-07,1.38081086100703e-08,4.31613301648554e-07,8.31469690486495e-06,2.12319833333379e-07,2.77470404127102e-07,0.238649546690847,0.00133305422008931,0.000134880684294039,7.4789742747861e-08,3.28758815928578e-09,0.000269962574134034,3.70265148976256e-07,2,0.153846153846154
28,432,1.83698375360442e-11,1.27997372607905e-10,6.84043410109266e-11,1.40235946783544e-10,1.77789259940888e-08,1.35452093461917e-10,5.76236254907753e-12,1.95872822372622e-10,2.64662340356426e-10,2.31065491784096e-09,3.76666686980404e-09,9.60500658484758e-11,8.39571014469766e-12,2.24542921989904e-11,1.56474680503382e-10,2.417666836243e-10,1.0684236447371e-11,1.7473102903792e-10,0.954513109739744,0,3.23767075434454e-11,9.89258470838168e-11,1.11964077033657e-10,7.0843278268923e-11,1.82418789863299e-07,5.3633449216416e-11,6.62510605286389e-11,0.0454839343625082,1.74018424924928e-06,1.00668302560101e-06,2.71841955227623e-11,9.24318124942719e-14,5.63008101093105e-10,6.38417200720036e-11,2,0.153846153846154
29,432,1.17773553828654e-11,7.18213879002132e-11,3.65005651639341e-11,4.16475995023164e-11,1.27467078109711e-09,6.21587807556454e-11,3.42340366134112e-12,1.28241127029845e-10,1.60465613487384e-10,2.67507865000681e-09,6.26408078391931e-10,5.94906207044009e-11,1.3020201009954e-11,3.7425904352842e-12,1.01915301302803e-10,1.80791793249775e-10,8.82322745730273e-12,1.46851370455472e-10,3.49181217981322e-06,0,2.13143699548007e-11,5.80558497936113e-11,4.14693112590946e-11,4.71516085068554e-11,4.19071764039809e-09,1.32583878116415e-11,1.02818251317448e-12,0.999996491740624,1.7474689601659e-09,1.99542001431046e-09,1.37689552031188e-11,4.1098577006765e-13,2.67599357220495e-09,3.43095101137664e-11,1,0.0769230769230769
30,432,2.90063481402578e-15,1.90312911385426e-14,8.68443806590128e-15,2.55792838082721e-14,6.91229111764822e-10,1.45362466014122e-14,6.16700687889874e-16,3.16734673352478e-14,3.72342633662936e-14,7.44232158865216e-13,5.18782282486704e-13,1.30642910965795e-14,2.81298636328708e-15,7.84137061789084e-16,2.0763845134361e-14,3.19581497526558e-14,1.70961510573067e-15,3.0920850568265e-14,0.000208613942567066,0,4.54652246154062e-15,1.33760058399451e-14,1.5252364336753e-15,1.13819328122569e-14,8.34547045629434e-14,2.46510416988339e-16,5.18924554701359e-15,0.99979138536349,5.23696317228923e-13,8.19949679172303e-14,9.98810232857988e-16,1.87758700856493e-16,4.70378160943581e-13,1.08720666639426e-14,1,0.0769230769230769
31,432,1.84538398228296e-10,1.29789967725691e-09,5.59022169654027e-10,1.29740298054628e-09,8.45642664507921e-06,1.16179213691845e-09,1.79777895156692e-11,1.80225390612173e-09,2.6826691278428e-09,2.89834189812072e-08,5.96723066402278e-09,9.1454733764169e-10,9.27795964320654e-11,2.12885397452527e-11,1.2940019069283e-09,2.7510202606335e-09,6.3779114093315e-11,1.63665408415101e-09,1.00515089738099e-06,0,3.25487850242333e-10,8.429941441199e-10,7.50734883133252e-10,6.82599094785668e-10,6.92093388161803e-07,5.94755016569989e-10,9.55699046440395e-11,0.999988924608425,3.67487626132914e-07,4.33761359970427e-07,2.5976999209453e-10,1.63503858905818e-11,6.5625383173731e-08,5.49737391904081e-10,1,0.0769230769230769
32,432,4.79116642634617e-12,3.32917618903876e-11,1.28625863832182e-11,1.33037592955572e-11,6.55385037853302e-11,2.69282692948915e-11,1.14027844865132e-12,5.15487587211608e-11,6.24078153970295e-11,9.04714798907258e-10,3.10855368389662e-10,2.1209055172538e-11,2.90175477313345e-12,1.31159189943342e-12,3.67450005647246e-11,4.9923064447759e-11,1.40335136247647e-12,4.56422263531913e-11,2.91976327318358e-05,0,7.51239349249101e-12,2.02780391817267e-11,3.76664335491228e-12,1.44120327130339e-11,9.29732717878243e-11,6.10128358889018e-12,3.26300375397882e-12,0.999970794005721,1.51798600966612e-09,4.85459005818051e-09,2.09442703831645e-12,2.52544343698614e-13,1.75808632678782e-10,1.5989366543028e-11,1,0.0769230769230769
33,432,1.16798793294421e-12,8.47262401783312e-12,4.17616160813677e-12,2.49164483484845e-12,3.05824103933908e-12,7.70031577993622e-12,2.62646239514047e-13,1.44565863975421e-11,1.56590016308605e-11,2.90031442216778e-10,9.50622202449072e-11,5.96809358549736e-12,1.21749355703043e-12,6.59476600033782e-13,1.02829668148457e-11,1.63039366029547e-11,8.37431867700339e-13,1.14059428917526e-11,2.77967378298459e-05,0,2.19480077380182e-12,5.52370575570324e-12,5.95482999221741e-12,5.20449547974459e-12,1.96589915601203e-09,3.6313255398253e-12,1.77656032379956e-13,0.999972187693591,9.38124231838277e-09,3.65232791945115e-09,1.06214554899024e-12,1.13498930094887e-14,5.21910802265534e-11,3.94407068334347e-12,1,0.0769230769230769
34,432,9.80396029067317e-14,8.99971030359479e-13,3.14028304667891e-13,8.783237976834e-13,2.11652410581037e-08,7.09640217249074e-13,2.65380201885078e-14,1.14273207330157e-12,1.505985890383e-12,3.35603360674817e-11,3.05657890532646e-11,5.2158973069787e-13,8.17707862722478e-14,7.90094484806283e-14,8.38473675659296e-13,1.19327477263793e-12,8.48226037494663e-14,9.92153153285441e-13,0.443645964785132,0,1.76421652637444e-13,4.49903953514878e-13,1.48540500580707e-13,4.42053026907456e-13,5.65696644502547e-09,1.90735761579704e-13,2.58231836764522e-13,0.556354008287543,2.01996672248089e-12,6.21643186569819e-12,1.22147526672388e-13,7.40663309024898e-15,2.12183367657325e-11,3.75082590529194e-13,2,0.153846153846154
35,432,3.03514852577183e-14,2.14044478485697e-13,7.39527837246083e-14,4.85201479261106e-14,5.91147340851595e-14,1.68997232107291e-13,6.9236786678627e-15,2.79072888372363e-13,3.21612748406379e-13,5.41860818440797e-12,8.35237809944283e-12,1.23878573655691e-13,2.23720474718219e-14,8.7282819353574e-15,2.65806318249475e-13,2.77808618523424e-13,1.78840167236628e-14,2.53320151591303e-13,0.999330380320532,0,4.56175548388273e-14,1.26443113352111e-13,3.26814051721933e-14,1.22324135889315e-13,1.23962928242689e-11,1.60377621607655e-14,5.6662367735274e-14,0.000669618437876405,1.19545624822787e-09,9.27388275820881e-12,3.13732524894368e-14,1.60803081928696e-15,7.99071506513125e-12,9.8521227870459e-14,1,0.0769230769230769
